ProductId,Area Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Product Name,Product Line,Product Type,Type,Market Size,Market,State,,,
3,206,1/7/2013,150,220,100,370,124,717,173,112,43,294,132,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,,,
4,206,1/7/2013,40,70,50,110,50,587,65,16,50,114,27,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,,,
5,360,1/7/2013,50,70,20,120,59,403,74,22,25,132,52,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Washington,,,
6,360,1/7/2013,80,100,70,180,86,"1,081",103,26,77,187,44,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,,,
8,719,1/8/2013,120,130,80,250,145,"1,292",146,40,113,288,60,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
9,719,1/8/2013,30,40,0,70,37,513,52,33,-14,88,58,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
10,303,1/8/2013,30,60,30,90,46,415,62,15,28,107,39,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
11,720,1/8/2013,40,50,10,90,49,414,60,18,12,108,47,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
12,720,1/8/2013,30,50,20,80,41,"1,046",50,12,22,90,32,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
13,720,1/8/2013,50,80,50,130,68,587,87,22,73,154,32,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
1,720,1/8/2013,130,180,140,310,123,941,178,34,184,298,42,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
2,970,1/8/2013,50,70,50,120,52,554,68,17,54,119,27,Columbian,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
3,720,1/8/2013,130,200,160,330,132,994,191,36,199,320,44,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,,,
5,719,1/8/2013,110,170,130,280,100,598,145,28,145,243,37,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,,,
6,720,1/8/2013,60,90,50,150,52,662,79,17,41,130,46,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,,,
8,815,1/8/2013,100,160,140,260,123,941,178,34,182,298,43,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
9,312,1/8/2013,40,60,40,100,52,554,68,17,54,119,27,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
10,312,1/8/2013,110,170,140,280,132,994,191,36,197,320,45,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
11,312,1/8/2013,80,130,100,210,100,598,145,28,145,243,37,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
12,815,1/8/2013,40,70,30,110,52,662,79,17,41,130,46,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
2,224,1/8/2013,200,290,190,490,196,"1,167",271,64,225,463,100,Columbian,Beans,Coffee,Regular,Major Market,Central,Illinois,,,
3,309,1/8/2013,160,230,170,390,154,817,222,49,207,373,67,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,,,
5,773,1/8/2013,340,470,340,810,295,"1,714",392,97,362,681,121,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,,,
6,847,1/8/2013,300,320,220,620,266,"1,797",266,74,230,527,92,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,,,
8,515,1/8/2013,250,350,250,600,295,"1,714",392,97,362,681,121,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
9,515,1/8/2013,130,200,150,330,154,817,222,49,208,373,66,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
11,319,1/8/2013,220,240,150,460,266,"1,797",266,74,230,527,92,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
12,515,1/8/2013,240,310,180,550,284,"1,809",348,107,286,626,131,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
1,319,1/8/2013,20,40,30,60,25,851,38,7,26,62,18,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
2,319,1/8/2013,40,50,20,90,41,"1,007",49,12,21,89,32,Columbian,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
3,641,1/8/2013,10,20,10,30,14,602,18,4,1,32,16,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,,,
5,563,1/8/2013,20,40,30,60,23,806,35,6,25,57,16,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Iowa,,,
6,563,1/8/2013,0,50,40,50,0,516,43,0,43,43,11,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Iowa,,,
8,636,1/8/2013,50,80,20,130,63,332,88,57,3,150,80,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
9,816,1/8/2013,100,20,-20,120,120,"1,439",19,37,-57,138,56,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
11,573,1/8/2013,30,60,30,90,45,253,60,14,26,104,38,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
12,314,1/8/2013,20,30,-10,50,29,215,36,11,-12,64,42,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
13,573,1/8/2013,30,40,0,70,38,248,48,14,1,85,44,Green Tea,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
2,660,1/8/2013,70,90,40,160,72,606,88,27,37,159,57,Columbian,Beans,Coffee,Regular,Small Market,Central,Missouri,,,
3,417,1/8/2013,50,60,30,110,50,"1,064",60,15,33,109,33,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Missouri,,,
5,636,1/8/2013,30,60,40,90,34,890,49,9,40,82,19,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,,,
6,573,1/8/2013,30,60,50,90,32,841,48,8,39,79,19,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Missouri,,,
8,513,1/8/2013,10,20,20,30,16,484,25,4,12,41,15,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
9,513,1/8/2013,10,30,30,40,22,865,33,6,22,55,16,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
11,614,1/8/2013,90,160,100,250,114,810,172,37,142,283,64,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
12,419,1/8/2013,90,150,100,240,116,678,161,35,142,275,54,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
6,216,1/8/2013,50,70,20,120,49,414,60,18,11,108,48,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,,,
1,419,1/8/2013,40,70,40,110,46,415,62,15,26,107,40,Amaretto,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
2,330,1/8/2013,30,50,30,80,34,428,51,10,26,84,30,Columbian,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
3,513,1/8/2013,30,60,10,90,37,513,52,33,-15,88,59,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Ohio,,,
5,513,1/8/2013,160,180,120,340,145,"1,292",146,40,112,288,60,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,,,
8,414,1/8/2013,40,70,50,110,47,366,79,14,57,125,35,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
9,262,1/8/2013,50,80,70,130,63,864,91,17,87,153,26,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
11,715,1/8/2013,30,40,10,70,36,458,54,11,28,89,32,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
12,715,1/8/2013,30,60,10,90,44,617,61,39,-10,104,63,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
6,262,1/8/2013,30,50,30,80,30,581,39,9,25,68,20,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Wisconsin,,,
1,414,1/8/2013,60,80,30,140,63,397,77,23,29,139,52,Amaretto,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
2,920,1/8/2013,140,190,60,330,133,705,184,120,48,314,139,Columbian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
3,715,1/8/2013,100,140,90,240,99,565,132,32,101,229,55,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,,,
5,715,1/8/2013,110,150,100,260,103,"1,073",123,31,97,224,49,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,,,
9,959,1/8/2013,50,70,30,120,72,606,88,27,39,159,56,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
10,475,1/8/2013,30,50,30,80,50,"1,064",60,15,33,109,33,Mint,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
11,959,1/8/2013,30,50,40,80,34,890,49,9,39,82,20,Darjeeling,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
13,203,1/8/2013,20,30,20,50,19,811,28,5,17,47,15,Green Tea,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
5,475,1/8/2013,40,60,10,100,44,617,61,39,-11,104,64,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,Connecticut,,,
6,203,1/8/2013,40,50,20,90,42,384,56,13,22,97,37,Decaf Espresso,Beans,Espresso,Decaf,Small Market,East,Connecticut,,,
2,203,1/8/2013,80,130,90,210,90,"1,139",135,29,104,223,56,Columbian,Beans,Coffee,Regular,Small Market,East,Connecticut,,,
8,786,1/8/2013,20,30,20,50,30,581,39,9,25,68,20,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
9,727,1/8/2013,40,60,30,100,63,397,77,23,28,139,53,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
10,850,1/8/2013,70,100,70,170,103,"1,073",123,31,97,224,49,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
11,954,1/8/2013,40,80,60,120,46,880,68,12,61,113,22,Darjeeling,Leaves,Tea,Regular,Major Market,East,Florida,,,
13,904,1/8/2013,60,100,80,160,63,864,91,17,87,153,26,Green Tea,Leaves,Tea,Regular,Major Market,East,Florida,,,
5,941,1/8/2013,120,190,60,310,133,705,184,120,48,314,139,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,,,
6,904,1/8/2013,90,130,80,220,99,565,132,32,101,229,55,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,,,
2,954,1/8/2013,100,170,120,270,114,810,172,37,144,283,63,Columbian,Beans,Coffee,Regular,Major Market,East,Florida,,,
3,561,1/8/2013,110,150,100,260,116,678,161,35,141,275,55,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,,,
9,978,1/8/2013,30,50,20,80,49,414,60,18,12,108,47,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Massachusetts,,,
11,508,1/8/2013,20,30,20,50,22,865,33,6,22,55,16,Darjeeling,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
13,781,1/8/2013,10,30,20,40,16,484,25,4,12,41,15,Green Tea,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
5,339,1/8/2013,30,70,20,100,37,540,68,33,8,104,58,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
7,857,1/8/2013,130,150,100,280,145,"1,292",146,40,113,288,60,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
2,617,1/8/2013,40,590,560,630,52,"-2,033",612,17,777,658,46,Columbian,Beans,Coffee,Regular,Major Market,East,Massachusetts,,,
9,603,1/8/2013,20,40,10,60,38,248,48,14,1,85,44,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,New Hampshire,,,
11,603,1/8/2013,20,40,30,60,25,851,38,7,28,62,17,Darjeeling,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
13,603,1/8/2013,0,40,30,40,0,516,43,0,43,43,11,Green Tea,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
5,603,1/8/2013,60,80,10,140,63,332,88,57,1,150,81,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
7,603,1/8/2013,20,40,0,60,29,215,36,11,-12,64,42,Regular Espresso,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
1,603,1/8/2013,50,90,70,140,61,322,90,19,66,150,39,Amaretto,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
2,603,1/8/2013,60,90,60,150,64,460,96,21,61,159,48,Columbian,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
9,212,1/8/2013,210,290,180,500,284,"1,565",369,107,316,647,130,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
10,718,1/8/2013,230,-140,-230,90,311,"3,422",-187,96,-420,123,109,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
11,646,1/8/2013,130,210,170,340,132,994,191,36,199,320,44,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,,,
12,716,1/8/2013,130,190,150,320,123,941,178,34,184,298,42,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,,,
13,845,1/8/2013,100,160,130,260,100,598,145,28,145,243,37,Green Tea,Leaves,Tea,Regular,Major Market,East,New York,,,
5,212,1/8/2013,160,-90,-260,70,173,"2,615",-95,156,-392,77,176,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,,,
7,585,1/8/2013,250,280,190,530,266,"1,319",277,74,247,538,91,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,,,
2,914,1/8/2013,340,520,370,860,364,"2,617",546,127,508,902,166,Columbian,Beans,Coffee,Regular,Major Market,East,New York,,,
8,504,1/8/2013,70,100,70,170,77,581,99,25,84,174,35,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
9,225,1/8/2013,60,90,40,150,72,606,88,27,39,159,56,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
2,504,1/8/2013,60,80,60,140,48,839,70,13,63,117,22,Columbian,Beans,Coffee,Regular,Small Market,South,Louisiana,,,
3,985,1/8/2013,70,120,100,190,63,864,91,17,87,153,26,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Louisiana,,,
4,337,1/8/2013,30,60,10,90,44,-508,61,39,-10,104,63,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
5,318,1/8/2013,40,60,40,100,47,366,79,14,57,125,35,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
6,504,1/8/2013,30,40,20,70,36,458,54,11,29,89,31,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Louisiana,,,
8,505,1/8/2013,20,40,30,60,25,851,38,7,26,62,18,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
9,505,1/8/2013,30,50,20,80,41,"1,007",49,12,21,89,32,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
2,505,1/8/2013,80,120,70,200,64,460,96,21,61,159,48,Columbian,Beans,Coffee,Regular,Small Market,South,New Mexico,,,
3,505,1/8/2013,150,20,-30,170,120,"1,439",19,37,-58,138,57,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,New Mexico,,,
4,505,1/8/2013,20,30,0,50,29,-347,36,11,-11,64,41,Caffe Latte,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
5,505,1/8/2013,50,70,0,120,63,332,88,57,3,150,80,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
6,505,1/8/2013,30,60,30,90,45,253,60,14,25,104,39,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,New Mexico,,,
8,918,1/8/2013,60,70,20,130,63,397,77,23,28,139,53,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
9,405,1/8/2013,120,190,60,310,133,705,184,120,47,314,140,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
2,580,1/8/2013,80,110,80,190,68,587,87,22,73,154,32,Columbian,Beans,Coffee,Regular,Small Market,South,Oklahoma,,,
3,918,1/8/2013,20,40,30,60,22,865,33,6,22,55,16,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Oklahoma,,,
4,918,1/8/2013,90,140,100,230,116,"-1,278",161,35,141,275,55,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
5,580,1/8/2013,10,20,20,30,16,484,25,4,14,41,14,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
6,580,1/8/2013,90,150,100,240,114,810,172,37,142,283,64,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Oklahoma,,,
6,469,1/8/2013,80,130,110,210,100,598,145,28,145,243,37,Decaf Espresso,Beans,Espresso,Decaf,Major Market,South,Texas,,,
5,512,1/1/2013,70,110,90,180,89,777,130,24,148,245,37,Caffe Mocha,Beans,Espresso,Regular,Major Market,South,Texas,,,
5,830,1/5/2013,80,140,120,220,104,821,152,29,155,254,37,Caffe Mocha,Beans,Espresso,Regular,Major Market,South,Texas,,,
5,979,1/7/2013,80,140,120,220,104,952,152,29,155,254,37,Caffe Mocha,Beans,Espresso,Regular,Major Market,South,Texas,,,
5,409,1/2/2013,80,120,100,200,99,766,144,27,157,259,38,Caffe Mocha,Beans,Espresso,Regular,Major Market,South,Texas,,,
2,409,1/1/2012,260,300,220,560,207,965,245,64,159,452,86,Columbian,Beans,Coffee,Regular,Major Market,South,Texas,,,
2,832,1/4/2012,260,310,230,570,209,969,247,64,161,456,86,Columbian,Beans,Coffee,Regular,Major Market,South,Texas,,,
11,435,1/8/2013,40,60,10,100,63,332,88,57,3,150,80,Darjeeling,Leaves,Tea,Regular,Small Market,West,Utah,,,
12,435,1/8/2013,20,50,30,70,45,253,60,14,26,104,38,Earl Grey,Leaves,Tea,Regular,Small Market,West,Utah,,,
13,435,1/8/2013,10,30,10,40,29,215,36,11,-12,64,42,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,,,
8,435,1/8/2013,50,80,60,130,61,322,90,19,68,150,38,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
9,435,1/8/2013,50,90,60,140,64,460,96,21,61,159,48,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
10,801,1/8/2013,100,20,-30,120,120,"1,439",19,37,-57,138,56,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
1,435,1/8/2013,60,70,40,130,50,"1,064",60,15,33,109,33,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,,,
2,435,1/8/2013,50,70,40,120,42,384,56,13,21,97,38,Columbian,Beans,Coffee,Regular,Small Market,West,Utah,,,
3,801,1/8/2013,90,110,60,200,72,606,88,27,37,159,57,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,,,
4,435,1/8/2013,30,40,30,70,32,841,48,8,39,79,19,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Utah,,,
5,435,1/8/2013,70,90,60,160,77,581,99,25,86,174,34,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,,,
6,435,1/8/2013,30,40,30,70,34,890,49,9,39,82,20,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Utah,,,
11,805,1/8/2013,80,120,100,200,123,941,178,34,184,298,42,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,,,
12,760,1/8/2013,60,100,90,160,100,598,145,28,145,243,37,Earl Grey,Leaves,Tea,Regular,Major Market,West,California,,,
13,650,1/8/2013,30,50,20,80,52,662,79,17,41,130,46,Green Tea,Leaves,Tea,Regular,Major Market,West,California,,,
8,916,1/8/2013,110,170,140,280,132,994,191,36,197,320,45,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
9,818,1/8/2013,260,330,240,590,311,"1,296",367,96,344,672,110,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
10,213,1/8/2013,40,60,40,100,52,554,68,17,52,119,28,Mint,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
1,858,1/8/2013,190,-90,-150,100,154,"2,105",-67,49,-192,86,67,Amaretto,Beans,Coffee,Regular,Major Market,West,California,,,
2,213,1/8/2013,450,680,520,"1,130",364,"2,617",546,127,508,902,166,Columbian,Beans,Coffee,Regular,Major Market,West,California,,,
3,530,1/8/2013,240,-40,-140,200,196,"3,139",-30,64,-189,165,100,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,,,
4,213,1/8/2013,250,260,170,510,266,"1,797",266,74,230,527,92,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,,,
5,951,1/8/2013,160,230,60,390,173,927,239,156,69,408,176,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,,,
6,909,1/8/2013,280,370,250,650,295,"1,714",392,97,362,681,121,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,,,
11,702,1/8/2013,190,270,190,460,295,"1,714",392,97,362,681,121,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,,,
12,702,1/8/2013,170,190,130,360,266,"1,797",266,74,230,527,92,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,,,
13,775,1/8/2013,180,-180,-260,0,284,"5,807",-284,107,-558,21,131,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,,,
8,702,1/8/2013,140,220,70,360,173,927,239,156,68,408,177,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
9,775,1/8/2013,160,250,170,410,196,"1,167",271,64,225,463,100,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
10,775,1/8/2013,130,200,150,330,154,817,222,49,207,373,67,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
2,775,1/8/2013,40,60,20,100,38,248,48,14,1,85,44,Columbian,Beans,Coffee,Regular,Small Market,West,Nevada,,,
3,702,1/8/2013,50,60,30,110,41,"1,007",49,12,22,89,31,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Nevada,,,
4,775,1/8/2013,0,40,30,40,0,516,43,0,44,43,10,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Nevada,,,
5,702,1/8/2013,20,40,30,60,25,851,38,7,26,62,18,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,,,
6,775,1/8/2013,20,30,20,50,23,806,35,6,23,57,17,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Nevada,,,
11,541,1/8/2013,10,10,10,20,16,484,25,4,12,41,15,Darjeeling,Leaves,Tea,Regular,Small Market,West,Oregon,,,
12,541,1/8/2013,70,120,80,190,114,810,172,37,144,283,63,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,,,
13,503,1/8/2013,70,110,70,180,116,678,161,35,141,275,55,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,,,
8,971,1/8/2013,20,30,30,50,25,826,37,7,26,61,17,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
9,541,1/8/2013,50,80,60,130,68,587,87,22,73,154,32,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
1,971,1/8/2013,40,70,20,110,37,513,52,33,-15,88,59,Amaretto,Beans,Coffee,Regular,Small Market,West,Oregon,,,
2,971,1/8/2013,50,90,40,140,47,474,67,15,11,113,55,Columbian,Beans,Coffee,Regular,Small Market,West,Oregon,,,
3,503,1/8/2013,40,60,40,100,34,428,51,10,26,84,30,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Oregon,,,
4,541,1/8/2013,40,60,20,100,49,414,60,18,12,108,47,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Oregon,,,
5,971,1/8/2013,40,60,30,100,46,415,62,15,26,107,40,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Oregon,,,
6,541,1/8/2013,130,140,90,270,145,"1,292",146,40,112,288,60,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,,,
11,425,1/8/2013,30,50,30,80,47,366,79,14,58,125,34,Darjeeling,Leaves,Tea,Regular,Small Market,West,Washington,,,
12,206,1/8/2013,20,40,30,60,36,458,54,11,28,89,32,Earl Grey,Leaves,Tea,Regular,Small Market,West,Washington,,,
13,253,1/8/2013,20,50,10,70,44,617,61,39,-11,104,64,Green Tea,Leaves,Tea,Regular,Small Market,West,Washington,,,
8,253,1/8/2013,70,120,80,190,90,"1,139",135,29,104,223,56,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
9,360,1/8/2013,40,60,50,100,48,839,70,13,62,117,23,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
2,425,1/8/2013,100,160,120,260,86,454,125,27,105,209,46,Columbian,Beans,Coffee,Regular,Small Market,West,Washington,,,
3,360,1/8/2013,160,230,100,390,133,705,184,120,47,314,140,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,,,
4,425,1/8/2013,20,40,30,60,30,581,39,9,23,68,20,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,,,
5,360,1/8/2013,60,70,20,130,63,397,77,23,28,139,53,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Washington,,,
6,425,1/8/2013,90,120,90,210,103,"1,073",123,31,98,224,48,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,,,
8,303,1/9/2013,130,140,90,270,155,"1,280",155,43,129,330,68,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
9,970,1/9/2013,40,70,20,110,52,509,74,47,-3,134,76,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
10,720,1/9/2013,40,70,40,110,53,410,72,17,40,133,45,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
11,719,1/9/2013,30,50,10,80,45,409,57,17,10,109,50,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
12,719,1/9/2013,40,50,20,90,51,"1,042",62,15,37,120,37,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
13,719,1/9/2013,50,70,50,120,61,579,79,20,70,149,32,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
1,970,1/9/2013,130,180,140,310,123,928,179,34,199,322,45,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
2,303,1/9/2013,60,70,50,130,58,548,74,19,62,141,32,Columbian,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
3,720,1/9/2013,100,150,120,250,100,981,145,28,157,261,39,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,,,
5,719,1/9/2013,90,140,110,230,81,588,118,22,125,212,34,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,,,
6,970,1/9/2013,60,110,60,170,60,656,90,19,58,160,51,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,,,
8,312,1/9/2013,100,160,140,260,123,928,179,34,197,322,46,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
9,312,1/9/2013,40,70,50,110,58,548,74,19,64,141,31,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
10,773,1/9/2013,80,130,110,210,100,981,145,28,157,261,39,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
11,630,1/9/2013,60,110,80,170,81,588,118,22,125,212,34,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
